instid;sv_name;isi_id;jxf
368;Institutionen för energi och miljö;000300511800018;1.03808677941086264759
368;Institutionen för energi och miljö;000301155500049;1.1559362090746188
368;Institutionen för energi och miljö;000301217000006;1.3821149292262539
368;Institutionen för energi och miljö;000301273800022;1.8056979898621882
368;Institutionen för energi och miljö;000301274100051;1.5321230937155796
368;Institutionen för energi och miljö;000301318200014;1.5691306355945550
368;Institutionen för energi och miljö;000301438900004;0.90134604411204495252
368;Institutionen för energi och miljö;000301691900005;1.2711154295040951
368;Institutionen för energi och miljö;000301755300018;1.3973721569514605
368;Institutionen för energi och miljö;000301814300009;1.6360677102638157
368;Institutionen för energi och miljö;000301990100010;0.94170878619955724060
368;Institutionen för energi och miljö;000302014200008;0.74910237135799676646
368;Institutionen för energi och miljö;000302014200009;0.74910237135799676646
368;Institutionen för energi och miljö;000302438600005;1.1293726331553015
368;Institutionen för energi och miljö;000302579400014;0.56975346701719614055
368;Institutionen för energi och miljö;000302770900015;0.99067971295659479658
368;Institutionen för energi och miljö;000302821800046;1.1148860945186011
368;Institutionen för energi och miljö;000302842800024;1.9473310083620073
368;Institutionen för energi och miljö;000302848700035;1.1559362090746188
368;Institutionen för energi och miljö;000302964400013;3.6208420921806627
368;Institutionen för energi och miljö;000303070600014;2.9915880014139400
368;Institutionen för energi och miljö;000303181400022;0.53225325937380286495
368;Institutionen för energi och miljö;000303913000012;0.93957555185611605141
368;Institutionen för energi och miljö;000303970600006;1.0768223421684367
368;Institutionen för energi och miljö;000303970600021;1.0768223421684367
368;Institutionen för energi och miljö;000304073000029;0.92132578345112932534
368;Institutionen för energi och miljö;000304076800020;1.8056979898621882
368;Institutionen för energi och miljö;000304089200003;0.90134604411204495252
368;Institutionen för energi och miljö;000304263700030;3.6157339682115467
368;Institutionen för energi och miljö;000304585600001;1.05326162612481957260
368;Institutionen för energi och miljö;000304635600010;1.1579392964502038
368;Institutionen för energi och miljö;000304809500010;0.89377499115923256079
368;Institutionen för energi och miljö;000304809500017;0.89377499115923256079
368;Institutionen för energi och miljö;000304845600024;1.4968567220659027
368;Institutionen för energi och miljö;000304893500006;1.3973721569514605
368;Institutionen för energi och miljö;000304975500039;1.8056979898621882
368;Institutionen för energi och miljö;000305281200004;1.5493181462221018
368;Institutionen för energi och miljö;000305364100006;1.4968567220659027
368;Institutionen för energi och miljö;000305607000003;0.74910237135799676646
368;Institutionen för energi och miljö;000305671600007;0.56000177497030654650
368;Institutionen för energi och miljö;000305882200023;0.18237492539642642288
368;Institutionen för energi och miljö;000305882200024;0.18237492539642642288
368;Institutionen för energi och miljö;000306204700014;1.6970231248766565
368;Institutionen för energi och miljö;000306452600005;0.99566217868173099093
